#feature	value	weight	wins	losses
pattern	46091	-10.064412524128562	0	23491
pattern	46092	-7.449460907863831	0	1718
pattern	46093	-6.787773064043402	0	886
pattern	46094	-0.419903323273555	143	3411
pattern	46095	-7.01295837674999	0	1110
pattern	46096	-8.836219319131473	0	6878
pattern	46097	-6.855341580612102	0	948
pattern	46098	-8.37814634070238	0	4350
pattern	46099	-4.542867749217037	2	3038
pattern	46100	-7.101623431982574	0	1213
pattern	46101	-3.6091918456958645	0	36
pattern	46102	-9.042624005113836	0	8455
pattern	46103	-1.5965937478874628	0	4
pattern	46104	-9.542010850054291	0	13932
pattern	46105	-8.890264075004012	0	7260
pattern	46106	-4.467029167301086	3	4181
pattern	46107	-9.260932382274452	0	10518
pattern	46108	-9.000598661247958	0	8107
pattern	46109	-3.301556047263026	5	2154
pattern	46110	-9.276777381421384	0	10686
pattern	46111	-3.57881741721717	4	2281
pattern	46112	-8.801158818549128	0	6641
pattern	46113	-6.798984745850259	0	896
pattern	46114	-6.96879037181052	0	1062
pattern	46115	-8.997386773996173	0	8081
pattern	46116	-4.42544239198482	4	5320
pattern	46117	-8.242213113957591	0	3797
pattern	46118	-1.9026526464283409	22	2317
pattern	46119	-1.7810674919262406	0	5
pattern	46120	-1.2813606201701935	71	4010
pattern	46121	-2.8427022906914816	5	1361
pattern	46122	-4.851087671921013	1	2131
pattern	46123	-9.22689620778648	0	10166
pattern	46124	-8.913810790994214	0	7433
pattern	46125	-7.063849398382035	0	1168
pattern	46126	-7.043104208688219	0	1144
pattern	46127	-8.22976076214706	0	3750
pattern	46128	-9.0055199696585	0	8147
pattern	46129	-8.448686551827048	0	4668
pattern	46130	-9.386135383198233	0	11921
pattern	46131	-9.29852856407897	0	10921
pattern	46132	-8.330848260883284	0	4149
pattern	46133	0.3267106411388181	139	1571
pattern	46134	-7.705684116804176	0	2220
pattern	46135	-4.782528893902797	2	3861
pattern	46136	-6.942095075110497	0	1034
pattern	46137	-3.4498089531250815	15	7434
pattern	46138	-8.14987214168014	0	3462
pattern	46139	-4.223273357674569	1	1137
pattern	46140	-9.433638830218985	0	12501
pattern	46141	-1.1447949188301785	71	3498
pattern	46142	-1.5965937478874628	0	4
pattern	46143	-7.137227736135015	0	1257
pattern	46144	-7.396909502198779	0	1630
pattern	46145	-8.637982605376259	0	5641
pattern	46146	-4.777121712613575	1	1979
pattern	46147	-7.089189957782879	0	1198
pattern	46148	-7.48264594226871	0	1776
pattern	46149	-7.643931411807157	0	2087
pattern	46150	-3.776580758507893	4	2780
pattern	46151	-4.697244661108392	1	1827
pattern	46152	-8.703828154220862	0	6025
pattern	46153	-10.27518685418353	0	29003
pattern	46154	-8.178901457339716	0	3564
pattern	46155	-7.2667828100293805	0	1431
pattern	46156	-9.248592966311467	0	10389
pattern	46157	-8.49636504488087	0	4896
pattern	46158	-7.981711509629262	0	2926
pattern	46159	-2.785375151249884	9	2301
pattern	46160	-8.689285327424972	0	5938
pattern	46161	-3.4682750703169893	9	4556
pattern	46162	-6.764965398891323	0	866
pattern	46163	-8.34115655251515	0	4192
pattern	46164	-10.244945086810748	0	28139
pattern	46165	-5.215873794385154	3	8842
pattern	46166	-7.77985846192608	0	2391
pattern	46167	-7.338846694561532	0	1538
pattern	46168	-1.9367526174253724	0	6
pattern	46169	-5.500628527991398	1	4081
pattern	46170	-4.784856619907337	2	3870
pattern	46171	-8.604276224369402	0	5454
pattern	46172	-8.41846315597095	0	4529
pattern	46173	-8.305221078015949	0	4044
pattern	46174	-3.755136590133707	4	2721
pattern	46175	-3.387838445260853	7	3276
pattern	46176	-8.665084837560281	0	5796
pattern	46177	-9.223941104319424	0	10136
pattern	46178	-7.244181959546382	0	1399
pattern	46179	-10.454435512111049	0	34697
pattern	46180	-9.949556717524718	0	20942
pattern	46181	-7.404848784575914	0	1643
pattern	46182	-7.581687140268815	0	1961
pattern	46183	-6.71409311100954	0	823
pattern	46184	-6.823216709230195	0	918
pattern	46185	-8.575072649286266	0	5297
pattern	46186	-8.271276356829542	0	3909
pattern	46187	-8.322135583320298	0	4113
pattern	46188	7.948785069112008	892	4
pattern	46189	-2.092244866958836	13	1658
pattern	46190	-5.74794055293443	2	10140
pattern	46191	-7.23916918867336	0	1392
pattern	46192	-9.39722952108476	0	12054
pattern	46193	-6.823216709230195	0	918
pattern	46194	-7.145934206295561	0	1268
pattern	46195	-8.228960641806763	0	3747
pattern	46196	-8.422208943983925	0	4546
pattern	46197	-7.34596906489571	0	1549
pattern	46198	-8.624600149626767	0	5566
pattern	46199	-8.271276356829542	0	3909
pattern	46200	-8.602257666237506	0	5443
pattern	46201	-5.073861895422578	1	2663
pattern	46202	-7.523986983568956	0	1851
pattern	46203	-9.935467532043859	0	20649
pattern	46204	-7.582706022178212	0	1963
pattern	46205	-10.224952630257294	0	27582
pattern	46206	-9.527697976448714	0	13734
pattern	46207	-7.320484754637256	0	1510
pattern	46208	-6.752195852401873	0	855
pattern	46209	-8.129450981907263	0	3392
pattern	46210	-3.5761846083246365	4	2275
pattern	46211	-9.107414268947505	0	9021
pattern	46212	-7.937709017500211	0	2800
pattern	46213	-8.422648703898927	0	4548
pattern	46214	-6.975354313657671	0	1069
pattern	46215	-4.7763588620245985	3	5697
pattern	46216	-3.701161087603369	9	5751
pattern	46217	-8.997139277918583	0	8079
pattern	46218	-9.09604409567601	0	8919
pattern	46219	-6.732134672172582	0	838
pattern	46220	-9.76243863699027	0	17368
pattern	46221	-7.9599522714556965	0	2863
pattern	46222	-8.018933702641835	0	3037
pattern	46223	-7.768929098237305	0	2365
pattern	46224	-7.948715946430341	0	2831
pattern	46225	-7.380216029417236	0	1603
pattern	46226	-4.719426482329703	1	1868
pattern	46227	-4.220107425390447	3	3266
pattern	46228	-8.507533952269515	0	4951
pattern	46229	-6.867908030647499	0	960
pattern	46230	-8.371690147658722	0	4322
pattern	46231	-8.946106088478311	0	7677
pattern	46232	-3.104287679448641	18	6310
pattern	46233	-8.476982739819144	0	4802
pattern	46234	-8.57015299623723	0	5271
pattern	46235	-7.565760260434108	0	1930
pattern	46236	-8.08639066494732	0	3249
pattern	46237	-10.25993526103915	0	28564
pattern	46238	-4.625235895159484	1	1700
pattern	46239	-7.653464662422266	0	2107
pattern	46240	-1.2149750392444936	209	11041
pattern	46241	-8.241686373463072	0	3795
pattern	46242	-7.434810229848187	0	1693
pattern	46243	-5.72267568002037	2	9887
pattern	46244	-4.903624690651439	1	2246
pattern	46245	-8.926774664796529	0	7530
pattern	46246	-6.8976405099796105	0	989
pattern	46247	-7.3758422148257985	0	1596
pattern	46248	-7.12844479709047	0	1246
pattern	46249	-5.642244130713239	1	4702
pattern	46250	-0.24236944939284258	44	879
pattern	46251	-6.7843849002155565	0	883
pattern	46252	-9.136794624397202	0	9290
pattern	46253	-2.0986696423694378	32	4097
pattern	46254	-2.0727701903079843	26	3245
pattern	46255	-7.9925851111041855	0	2958
pattern	46256	-9.001954437201292	0	8118
pattern	46257	-6.981875450985935	0	1076
pattern	46258	-4.920395194071771	1	2284
pattern	46259	-8.302745790131132	0	4034
pattern	46260	-7.838712431168136	0	2536
pattern	46261	-9.648978233316996	0	15505
pattern	46262	-5.253117109021087	1	3186
pattern	46263	-8.666980593572879	0	5807
pattern	46264	-6.970670184348389	0	1064
pattern	46265	-8.656944060036896	0	5749
pattern	46266	-3.910746008756462	0	49
pattern	46267	-2.7423918451096423	19	4637
pattern	46268	-2.1722293862080786	27	3722
pattern	46269	-9.549661156423648	0	14039
pattern	46270	-9.561133609428982	0	14201
pattern	46271	-5.849321653746242	3	16660
pattern	46272	-3.36593369849305	7	3205
pattern	46273	-7.763844204031964	0	2353
pattern	46274	-7.052665872259553	0	1155
pattern	46275	-4.541428551363356	3	4504
pattern	46276	-7.064704511358455	0	1169
pattern	46277	-7.87926735627656	0	2641
pattern	46278	-9.056015589536905	0	8569
pattern	46279	-10.402319649791078	0	32935
pattern	46280	-4.112816227635155	1	1018
pattern	46281	-3.561537158702505	3	1690
pattern	46282	-8.622622242623821	0	5555
pattern	46283	-7.142776980734313	0	1264
pattern	46284	-8.55524713051138	0	5193
pattern	46285	-2.9337598429283402	12	3553
pattern	46286	-7.811947618916554	0	2469
pattern	46287	-3.9640909152848267	5	4179
pattern	46288	-3.974228671734987	2	1720
pattern	46289	-7.233409368909033	0	1384
pattern	46290	-6.77300738727461	0	873
pattern	46291	-8.442240373224694	0	4638
pattern	46292	-1.914392825118192	14	1494
pattern	46293	-9.454692345750788	0	12767
pattern	46294	-6.938222614218512	0	1030
pattern	46295	-8.11848607736459	0	3355
pattern	46296	-4.8451553594106365	4	8095
pattern	46297	-6.7404439546571755	0	845
pattern	46298	-8.905706949088591	0	7373
pattern	46299	-6.810072118277671	0	906
pattern	46300	-8.528516106539296	0	5056
pattern	46301	-8.698002994750999	0	5990
pattern	46302	-9.885982054293605	0	19652
pattern	46303	-1.5960152923057653	48	3715
pattern	46304	-4.680275053743089	3	5175
pattern	46305	-9.505092629803007	0	13427
pattern	46306	-3.7148888587494246	5	3257
pattern	46307	-6.787773064043402	0	886
pattern	46308	-9.025207232832425	0	8309
pattern	46309	-4.8571668993953505	1	2144
pattern	46310	-9.099401705349633	0	8949
pattern	46311	-4.7263438576734575	2	3650
pattern	46312	-8.985061590089677	0	7982
pattern	46313	-0.4449044274102938	151	3693
pattern	46314	-2.3898367437278654	10	1720
pattern	46315	-1.5954264836547078	15	1163
pattern	46316	-9.25368108986713	0	10442
pattern	46317	-0.6607220095229575	0	1
pattern	46318	-8.416695565411219	0	4521
pattern	46319	-7.742374349748255	0	2303
pattern	46320	-9.141733470076014	0	9336
pattern	46321	-9.33467403500264	0	11323
pattern	46322	-7.805856071673134	0	2454
pattern	46323	-3.6561994237361386	6	3678
pattern	46324	-8.353010829883445	0	4242
pattern	46325	-9.503900373620183	0	13411
pattern	46326	-1.370213205873998	0	3
pattern	46327	-9.291637964010697	0	10846
pattern	46328	-6.824304332395071	0	919
pattern	46329	-10.18058645084782	0	26385
pattern	46330	-7.262583875984153	0	1425
pattern	46331	-6.749856495457904	0	853
pattern	46332	-7.122008402620513	0	1238
pattern	46333	-8.498608828214156	0	4907
pattern	46334	-3.215475337491193	11	4319
pattern	46335	-7.0866846037649145	0	1195
pattern	46336	-1.48717648917322	28	1945
pattern	46337	-9.784418875183496	0	17754
pattern	46338	-1.9589694144182226	20	2229
pattern	46339	-7.5309821406164215	0	1864
pattern	46340	-7.275128152284727	0	1443
pattern	46341	-9.076573111245764	0	8747
pattern	46342	-6.881345811618674	0	973
pattern	46343	-3.2905183347957423	8	3393
pattern	46344	-8.416253179155655	0	4519
pattern	46345	-8.13121780001738	0	3398
pattern	46346	-5.765518404705077	1	5319
pattern	46347	-6.961235584159084	0	1054
pattern	46348	-7.240603974826295	0	1394
pattern	46349	-2.937809036789056	14	4159
pattern	46350	-8.004678228468801	0	2994
pattern	46351	-4.199790138175628	5	5290
pattern	46352	-0.5847135853534312	165	4641
pattern	46353	-3.3284325158957864	7	3087
pattern	46354	-0.6607220095229575	0	1
pattern	46355	-9.978406542584949	0	21555
pattern	46356	-3.5365633066524755	2	1110
pattern	46357	-6.871025122940031	0	963
pattern	46358	-8.567113443373781	0	5255
pattern	46359	-0.4460802229743044	34	833
pattern	46360	-5.526503904867155	1	4188
pattern	46361	-2.706664711553316	12	2831
pattern	46362	-4.973835550208045	3	6941
pattern	46363	-9.424639848212282	0	12389
pattern	46364	-8.599498503986222	0	5428
pattern	46365	-8.656944060036896	0	5749
pattern	46366	-7.29637003038414	0	1474
pattern	46367	-10.210859629601416	0	27196
pattern	46368	-8.065245178931812	0	3181
pattern	46369	-9.016019476437364	0	8233
pattern	46370	-1.5450631365794099	9	665
pattern	46371	-2.2906408742199926	27	4190
pattern	46372	-6.7843849002155565	0	883
pattern	46373	-6.8253907739208595	0	920
pattern	46374	-8.465675935634433	0	4748
pattern	46375	-8.996891720571522	0	8077
pattern	46376	-0.6607220095229575	0	1
pattern	46377	-1.564622606850598	11	828
pattern	46378	-2.440812248077798	10	1810
pattern	46379	-4.9773849483348895	1	2418
pattern	46380	-6.827560122305945	0	922
pattern	46381	-7.271659386168618	0	1438
pattern	46382	-5.528888300882114	1	4198
pattern	46383	-4.24071089151457	5	5511
pattern	46384	-8.5699632946138	0	5270
pattern	46385	-5.536952982781249	1	4232
pattern	46386	-7.256252230474985	0	1416
pattern	46387	-7.068969142237081	0	1174
pattern	46388	-2.984786335632705	9	2809
pattern	46389	-1.5632786697664212	78	5840
pattern	46390	-5.48867403633631	0	241
pattern	46391	-7.760439852985599	0	2345
pattern	46392	-0.6607220095229575	0	1
pattern	46393	-6.868948141370221	0	961
pattern	46394	-8.381816965200699	0	4366
pattern	46395	-9.020261168631516	0	8268
pattern	46396	-3.757257431769334	5	3398
pattern	46397	-2.4795749628023773	0	11
pattern	46398	-7.307159540633155	0	1490
pattern	46399	-8.178059573265621	0	3561
pattern	46400	-3.857767158855409	3	2273
pattern	46401	-8.28776399780691	0	3974
pattern	46402	-8.481552812504594	0	4824
pattern	46403	-8.381587945478225	0	4365
pattern	46404	-7.122815221126	0	1239
pattern	46405	-9.271147230557695	0	10626
pattern	46406	-4.415285758387137	2	2674
pattern	46407	-5.833458878047535	1	5693
pattern	46408	-7.34596906489571	0	1549
pattern	46409	-7.778603460681269	0	2388
pattern	46410	-7.886057436410308	0	2659
pattern	46411	-8.221730603256521	0	3720
pattern	46412	-0.42338565012913637	53	1269
pattern	46413	-9.034311342304404	0	8385
pattern	46414	-3.9740140710124514	4	3387
pattern	46415	-2.0714333011208517	0	7
pattern	46416	-7.136432467109938	0	1256
pattern	46417	-6.9353083955878745	0	1027
pattern	46418	-7.019239600456816	0	1117
pattern	46419	-6.905689359867488	0	997
pattern	46420	-7.628000098967715	0	2054
pattern	46421	-7.622143384463268	0	2042
pattern	46422	-7.971063743075412	0	2895
pattern	46423	-2.634489058238768	0	13
pattern	46424	1.7405648699009832	268	736
pattern	46425	-8.416695565411219	0	4521
pattern	46426	-8.077737782733255	0	3221
pattern	46427	-6.845812013440449	0	939
pattern	46428	-8.478854840097416	0	4811
pattern	46429	-3.7361491946229646	0	41
pattern	46430	-7.057843045476437	0	1161
pattern	46431	-3.8100977134550913	9	6413
pattern	46432	-3.173801449967823	2	772
pattern	46433	-5.242074023250997	1	3151
pattern	46434	-8.79648057889647	0	6610
pattern	46435	-7.223978322007189	0	1371
pattern	46436	-1.5965937478874628	0	4
pattern	46437	-3.4472073559114316	9	4461
pattern	46438	-8.455304234698184	0	4699
pattern	46439	-7.863626755917554	0	2600
pattern	46440	0.11913454216341941	101	1405
pattern	46441	-7.826417695880657	0	2505
pattern	46442	-7.309169677502526	0	1493
pattern	46443	-7.16312298636116	0	1290
pattern	46444	-3.4117636649923453	19	9057
pattern	46445	-1.7977110305922546	10	951
pattern	46446	-8.677258288669938	0	5867
pattern	46447	-6.863736735578303	0	956
pattern	46448	-4.203939571661562	5	5312
pattern	46449	-6.8616445449582315	0	954
pattern	46450	-7.3814621850411255	0	1605
pattern	46451	-6.977221839099851	0	1071
pattern	46452	-7.215928140456398	0	1360
pattern	46453	-8.94545465967958	0	7672
pattern	46454	-7.31783387889473	0	1506
pattern	46455	-8.993916242320466	0	8053
pattern	46456	-7.892428230496993	0	2676
pattern	46457	-8.73808402130649	0	6235
pattern	46458	0.9433411833440986	114	695
pattern	46459	-0.6607220095229575	0	1
pattern	46460	-8.79147634988934	0	6577
pattern	46461	-9.208432195237357	0	9980
pattern	46462	-8.276124002329567	0	3928
pattern	46463	-9.141090654431613	0	9330
pattern	46464	-3.2556393040779623	0	25
pattern	46465	-9.3892340999468	0	11958
pattern	46466	-8.619918776525813	0	5540
pattern	46467	-7.719989641420001	0	2252
pattern	46468	-1.3324291536647435	38	2260
pattern	46469	-8.106495296670186	0	3315
pattern	46470	-9.691032708772736	0	16171
pattern	46471	-7.279964298909247	0	1450
pattern	46472	-9.558383727528984	0	14162
pattern	46473	-8.199996146288068	0	3640
pattern	46474	-1.5239984462346612	11	795
pattern	46475	-9.032879350248747	0	8373
pattern	46476	-7.480392339172412	0	1772
pattern	46477	-3.6606500108672204	5	3085
pattern	46478	-7.153783933329824	0	1278
pattern	46479	0.3092355804541142	68	782
pattern	46480	-8.402216879723868	0	4456
pattern	46481	-7.960301380300829	0	2864
pattern	46482	-2.656104293526785	33	7378
pattern	46483	-10.24241879390518	0	28068
pattern	46484	-8.576769982707862	0	5306
pattern	46485	-4.018421059913296	8	7027
pattern	46486	-7.61723644963607	0	2032
pattern	46487	-7.695274127227816	0	2197
pattern	46488	-7.3453236688211	0	1548
pattern	46489	-4.586647767050008	2	3174
pattern	46490	-7.361970059727813	0	1574
pattern	46491	-6.815570043971757	0	911
pattern	46492	-8.831264439252008	0	6844
pattern	46493	-0.47707483650274385	33	834
pattern	46494	-9.01832434154143	0	8252
pattern	46495	-9.839425538393156	0	18758
pattern	46496	0.9407534822569643	184	1125
pattern	46497	-0.6607220095229575	0	1
pattern	46498	-8.663358298773156	0	5786
pattern	46499	-2.9624167955960927	10	3050
pattern	46500	-7.176205769963174	0	1307
pattern	46501	-9.48036266190961	0	13099
pattern	46502	-7.955753431162001	0	2851
pattern	46503	-7.134042858261559	0	1253
pattern	46504	-9.46365896246462	0	12882
pattern	46505	-2.1591410963143076	12	1637
pattern	46506	-2.8544858593574727	18	4915
pattern	46507	-9.050046775412591	0	8518
pattern	46508	-3.5024669215236286	15	7836
pattern	46509	-5.866113085105803	1	5882
pattern	46510	-0.8166784648351453	23	817
pattern	46511	-8.540701944747253	0	5118
pattern	46512	-7.675516415511073	0	2154
pattern	46513	-8.249297087443408	0	3824
pattern	46514	-8.432057065683527	0	4591
pattern	46515	-3.9963739113852896	1	906
pattern	46516	-6.479946712372108	0	651
pattern	46517	-6.900666425636224	0	992
pattern	46518	-8.840860414648358	0	6910
pattern	46519	-1.370213205873998	0	3
pattern	46520	-4.588714428213601	1	1639
pattern	46521	-6.847937556888364	0	941
pattern	46522	-9.0072367217106	0	8161
pattern	46523	-2.9266813599364587	16	4698
pattern	46524	-9.775764209500794	0	17601
pattern	46525	-7.492167497019636	0	1793
pattern	46526	-5.881797865852568	1	5975
pattern	46527	-8.374923454475079	0	4336
pattern	46528	-6.983730848914684	0	1078
pattern	46529	-10.016054194044376	0	22382
pattern	46530	-7.929103532657308	0	2776
pattern	46531	-0.8303297946971393	28	1008
pattern	46532	-8.817436492769462	0	6750
pattern	46533	-9.01832434154143	0	8252
pattern	46534	-8.375154005418237	0	4337
pattern	46535	-1.7810674919262406	0	5
pattern	46536	-8.562727836221324	0	5232
pattern	46537	-10.098352476627426	0	24302
pattern	46538	-6.000622757980178	1	6729
pattern	46539	-7.264685546886037	0	1428
pattern	46540	-9.122157735563409	0	9155
pattern	46541	-3.562128372273078	3	1691
pattern	46542	-7.782780687536316	0	2398
pattern	46543	-7.7960317491487885	0	2430
pattern	46544	-8.295033227422692	0	4003
pattern	46545	-4.175170198970827	2	2103
pattern	46546	-9.425930385764321	0	12405
pattern	46547	-6.933360854297431	0	1025
pattern	46548	-9.098731084692725	0	8943
pattern	46549	-4.2900889037934355	5	5790
pattern	46550	-9.484476346578315	0	13153
pattern	46551	-3.5391714930849885	5	2732
pattern	46552	-6.745161299507199	0	849
pattern	46553	-1.4804687502707992	36	2483
pattern	46554	-7.833574965680661	0	2523
pattern	46555	5.255172963297874	867	70
pattern	46556	-6.895618134115087	0	987
pattern	46557	2.87963530177027	1	0
pattern	46558	-5.520867963516653	2	8080
pattern	46559	-9.620987798496346	0	15077
pattern	46560	-9.054029940726483	0	8552
pattern	46561	-6.746337166817759	0	850
pattern	46562	4.10670488278275	585	150
pattern	46563	-7.924411122161883	0	2763
pattern	46564	-6.592957142740017	0	729
pattern	46565	-4.012804020886492	4	3521
pattern	46566	-3.97968933913589	8	6760
pattern	46567	-7.011156470874997	0	1108
pattern	46568	-3.535662759573022	2	1109
pattern	46569	-7.040480536507948	0	1141
pattern	46570	-6.938222614218512	0	1030
pattern	46571	-4.015214463224416	6	5267
pattern	46572	-1.5132450534194675	14	1000
pattern	46573	-7.688426149327901	0	2182
pattern	46574	-9.857963721870307	0	19109
pattern	46575	-6.847937556888364	0	941
pattern	46576	-0.6607220095229575	0	1
pattern	46577	-3.268507257050013	12	4966
pattern	46578	-7.462752550022427	0	1741
pattern	46579	-4.2811390761748065	4	4605
pattern	46580	-8.021891860513279	0	3046
pattern	46581	-7.518572598120651	0	1841
pattern	46582	-2.7941146692226857	18	4627
pattern	46583	-1.0411701770635533	49	2177
pattern	46584	-8.963280130039141	0	7810
pattern	46585	-8.249819835326896	0	3826
pattern	46586	-0.9311050695972068	142	5648
pattern	46587	-2.7764702379945927	4	1022
pattern	46588	-6.937252151332554	0	1029
pattern	46589	-7.4517852251887176	0	1722
pattern	46590	-9.841661968649435	0	18800
pattern	46591	-2.0820602594541966	37	4658
pattern	46592	-7.8062633312948675	0	2455
pattern	46593	-4.790301383047794	3	5777
pattern	46594	-4.2798355602010325	4	4599
pattern	46595	-5.6135563377838285	1	4569
pattern	46596	-5.432020463100348	2	7393
pattern	46597	-8.695161341133572	0	5973
pattern	46598	-7.002097914344166	0	1098
pattern	46599	-5.786720863989675	1	5433
pattern	46600	-1.2617621037557354	85	4707
pattern	46601	-6.950753669372735	0	1043
pattern	46602	-0.6607220095229575	0	1
pattern	46603	-8.456367513447608	0	4704
pattern	46604	-3.998576710250827	1	908
pattern	46605	-5.1802010994855365	2	5747
pattern	46606	-6.748684761558586	0	852
pattern	46607	-8.183100278883607	0	3579
pattern	46608	-3.000273139423793	8	2538
pattern	46609	-7.418142544256583	0	1665
pattern	46610	-5.267529209792126	0	193
pattern	46611	-6.774150981422162	0	874
pattern	46612	-8.78261989176689	0	6519
pattern	46613	-9.51701124892504	0	13588
pattern	46614	-8.988562934597246	0	8010
pattern	46615	-7.7625689301607	0	2350
pattern	46616	-7.529372211248032	0	1861
pattern	46617	-8.928896980943392	0	7546
pattern	46618	-8.445683505463572	0	4654
pattern	46619	-7.936637373039048	0	2797
pattern	46620	-5.448586291338478	1	3874
pattern	46621	-7.654413007924434	0	2109
pattern	46622	-4.778637269241612	2	3846
pattern	46623	-3.7759455862783162	6	4146
pattern	46624	-6.706784349641697	0	817
pattern	46625	-2.7199427440192734	28	6675
pattern	46626	-7.7943849372972025	0	2426
pattern	46627	-7.605858277891979	0	2009
pattern	46628	-8.58427902477773	0	5346
pattern	46629	-3.51021555488478	5	2654
pattern	46630	-6.922581045985	0	1014
pattern	46631	-8.993543684256794	0	8050
pattern	46632	-7.15534651154504	0	1280
pattern	46633	-8.426378875645502	0	4565
pattern	46634	-9.15545499319252	0	9465
pattern	46635	-2.176571473813868	7	975
pattern	46636	-9.275185387679192	0	10669
pattern	46637	-8.15620503679544	0	3484
pattern	46638	-3.240845597480357	11	4430
pattern	46639	-4.263372312380845	11	12318
pattern	46640	-7.863626755917554	0	2600
pattern	46641	-6.7404439546571755	0	845
pattern	46642	-4.091015278782932	7	6619
pattern	46643	-7.8200123862615705	0	2489
pattern	46644	-3.0667418910362603	7	2376
pattern	46645	-9.305190123145623	0	10994
pattern	46646	-7.261180304131077	0	1423
pattern	46647	-6.807864456375029	0	904
pattern	46648	-6.975354313657671	0	1069
pattern	46649	-3.5226267213343623	6	3218
pattern	46650	-6.923565844528651	0	1015
pattern	46651	-8.989810449679728	0	8020
pattern	46652	-5.971372690451902	1	6535
pattern	46653	-3.9540398566367085	4	3320
pattern	46654	-7.455261602866118	0	1728
pattern	46655	-8.056089445131471	0	3152
pattern	46656	-9.630098614891839	0	15215
pattern	46657	-7.3536815016658155	0	1561
pattern	46658	-5.387121564028576	1	3643
pattern	46659	-8.359588354117045	0	4270
pattern	46660	-3.805243501223315	0	44
pattern	46661	-8.23613878190294	0	3774
pattern	46662	-4.274600734049698	5	5701
pattern	46663	-8.274340760540214	0	3921
pattern	46664	-4.115434473130932	2	1981
pattern	46665	-10.166733613016778	0	26022
pattern	46666	-8.68624987927764	0	5920
pattern	46667	-6.794515146000569	0	892
pattern	46668	-9.010783502939962	0	8190
pattern	46669	-9.361767615128798	0	11634
pattern	46670	-7.291612764489363	0	1467
pattern	46671	-5.882032214841772	3	17214
pattern	46672	-9.587333062978514	0	14578
pattern	46673	-8.260476383215135	0	3867
pattern	46674	-9.022676939120407	0	8288
pattern	46675	-3.737906107733353	11	7283
pattern	46676	-9.539207802338135	0	13893
pattern	46677	-1.370213205873998	0	3
pattern	46678	-7.212247433417946	0	1355
pattern	46679	-8.357478864384346	0	4261
pattern	46680	-7.475869839332242	0	1764
pattern	46681	-5.67877931430714	1	4877
pattern	46682	-6.836190759179506	0	930
pattern	46683	-5.556834650081215	1	4317
pattern	46684	-8.68252733055649	0	5898
pattern	46685	-5.018743967635135	2	4890
pattern	46686	-6.859547967897695	0	952
pattern	46687	-9.830805919748828	0	18597
pattern	46688	-9.452339945222146	0	12737
pattern	46689	-8.42791079360612	0	4572
pattern	46690	-6.905689359867488	0	997
pattern	46691	-4.153549669292452	2	2058
pattern	46692	-4.772490341840325	3	5675
pattern	46693	-3.0722907000337747	20	6788
pattern	46694	-5.687962234863573	1	4922
pattern	46695	-0.43563117590326655	398	9643
pattern	46696	-7.539524928882912	0	1880
pattern	46697	-7.169300916600481	0	1298
pattern	46698	-6.700652642797291	0	812
pattern	46699	-8.4700882301232	0	4769
pattern	46700	-8.956729413915795	0	7759
pattern	46701	-8.182261923798691	0	3576
pattern	46702	-2.8901940573983285	26	7350
pattern	46703	-4.821132585949599	2	4013
pattern	46704	-6.030531882172014	0	415
pattern	46705	-5.6697181777252075	1	4833
pattern	46706	-5.25999657298187	1	3208
pattern	46707	-7.632370234040814	0	2063
pattern	46708	-9.212332030073396	0	10019
pattern	46709	-3.6912643021756004	8	5066
pattern	46710	-8.445253761704903	0	4652
pattern	46711	-6.752195852401873	0	855
pattern	46712	0.7014081599985469	103	800
pattern	46713	-7.364506625361076	0	1578
pattern	46714	-2.879149703054011	14	3922
pattern	46715	-2.1795964706801803	33	4581
pattern	46716	-6.693244617923898	0	806
pattern	46717	-2.821340361364716	19	5018
pattern	46718	-9.30373384793374	0	10978
pattern	46719	-4.016329705041903	2	1794
pattern	46720	-3.3650930753038795	0	28
pattern	46721	-8.5042976617207	0	4935
pattern	46722	-7.8946670907091265	0	2682
pattern	46723	-9.5171584166509	0	13590
pattern	46724	-8.632472887079128	0	5610
pattern	46725	-2.3754575170388987	52	8775
pattern	46726	-5.351078467228963	1	3514
pattern	46727	-8.185889730621367	0	3589
pattern	46728	-6.885444445977853	0	977
pattern	46729	-8.187281544015697	0	3594
pattern	46730	-3.9690872446130956	0	52
pattern	46731	-1.0771127548005217	0	2
pattern	46732	-7.8686125066639665	0	2613
pattern	46733	-9.396399641123866	0	12044
pattern	46734	-6.927495368979598	0	1019
pattern	46735	-9.431877552653155	0	12479
pattern	46736	-7.443626368382078	0	1708
pattern	46737	-7.562648121726064	0	1924
pattern	46738	-7.906892017939796	0	2715
pattern	46739	-10.018374697922543	0	22434
pattern	46740	-8.135035230461789	0	3411
pattern	46741	-7.003916202140949	0	1100
pattern	46742	0.11208829541335691	107	1499
pattern	46743	-2.925772904550059	29	8493
pattern	46744	-8.57091144306856	0	5275
pattern	46745	-7.647755624892147	0	2095
pattern	46746	-4.057326916047649	1	963
pattern	46747	-8.684728692967692	0	5911
pattern	46748	-7.078287798930675	0	1185
pattern	46749	-6.747511653088147	0	851
pattern	46750	-7.034331731579154	0	1134
pattern	46751	-3.535662759573022	2	1109
pattern	46752	-8.044284952262691	0	3115
pattern	46753	-0.31605103085223596	126	2709
pattern	46754	-9.314153972561819	0	11093
pattern	46755	-9.720101624603853	0	16648
